fip,Tow_4-D,ATRAZINE,CHLORIMURON,DICAMBA,FOMESAFEN,GLYPHOSATE,PARAQUAT
45025,1162.6,9573.8,6.5,79.9,5.3,3448.1,784.7
45027,4541.7,11050.8,40,337.8,706.3,20783.1,820.7
45029,1233.9,5174.1,9.2,159.8,663.3,2852.9,174.3
45031,2918.7,29902.3,30.3,314.3,27.8,16514.6,1332.3
45033,3055.7,11444.1,30.1,281.3,18.1,10876.4,1033.3
45035,1399.5,5813.9,9.3,171,677.4,5212.2,352.5
45037,3019.6,383.7,0.3,17,13.7,2474.2,4172
45039,124.5,64.5,,13.4,,1199.4,17.6
45041,2459.3,31065.1,37.6,259,43.2,11479.7,986
45043,325.4,5516.7,3.1,33.2,4,1143.4,102.8
45045,1803.8,444,0.1,50.3,5.8,1036.6,271.7
45047,327.8,65.8,,11,,92,154.6
45049,2063.4,6314,11,190.1,776.2,7717.9,589.5
45051,2167.3,32368.7,36.4,242.3,27.3,6077.1,712
45053,276.7,853.1,1.4,32.4,99.3,518.3,29.2
45055,396.6,350.8,0.9,30.7,13.6,2586.9,93.4
45057,344.4,204,0.3,28,5.7,2524.7,46.7
45059,2728,718.4,0.1,81.6,6.9,912.5,178.3
45061,4164.9,6079.3,49.7,290.9,865.5,35461.2,1215.7
45063,980.4,2041.9,7.4,47.1,129.3,4563.3,316
45065,42.8,,,2.2,,15.6,11
45067,1346.4,9586.8,14.3,102.3,8.9,4660.8,375.9
45069,1756.2,6201.6,16.9,128.3,10.3,13505.8,877.5
45071,3132.2,1877.7,1.7,79,73.8,6254.4,169.4
45073,2283.4,378.2,0.2,60.7,14,1891.6,325.5
45075,6038.3,12857.4,34.3,345.4,603,30736.6,1436.7
45077,926.1,130.6,,21.1,3,257.8,56.5
45079,867.6,938,11,79.2,192.5,5121.5,188.1
45081,2415.5,491.9,0.2,32.7,8.2,3085.2,2111
45083,2972.7,993,0.1,117.7,9.9,1946.4,555.9
45085,4082.1,8903.5,38.5,310.9,668.4,20729.4,791.5
45087,1046,70.5,,17.5,,51.4,41.5
45089,1430,40761,15.2,213.7,10,12133.1,958.7
45091,555.7,300.8,0.2,36,3.9,7194.3,357.2
46003,3147.3,5779.6,2.5,1388.5,339.2,45686.5,307
46005,8416.9,12243.1,7.2,2847.5,981.2,117775.5,648.1
46007,4513.2,37898,0.2,3053.2,27.2,12786.1,5194.5
46009,5089.7,8304.1,6.8,4484.7,1428.4,31469.4,379.9
46011,4286.8,18491.5,11.2,9584.1,774.7,67063.9,1373.4
46013,25757.1,61194,4.9,5522.9,120.8,125933.5,2384.2
46015,6061.5,6027,2.5,1765.2,347.6,48095.5,317.9
46017,4362,1078.9,0.4,453.4,55.5,8516.3,53.4
46019,2248.1,1691.3,,1281.2,0.3,1893.7,40.8
46021,8317,8757.4,0.4,1490.3,9.7,15290.5,3380.4
46023,12748.9,11661.1,9.9,7334.7,2078.1,47416.9,705.9
46025,29114.8,21775.3,3.5,3893.9,68.6,33749.9,634.4
46027,3143.1,7798.8,7.3,3837.6,1520.8,32819.3,380.7
46029,17438.6,17624.6,3,3020.2,59,27506.7,440.4
46031,5741.9,3254.3,0.1,2338.2,11.2,4188.6,3018.6
46033,742.5,3285.4,,868.4,3.2,775.4,168.1
46035,3474.1,11376.2,6.2,5435.7,430.5,37356,852.4
46037,25305.7,13776.2,3.7,2812.6,66.2,32024.2,330.9
46039,18279.4,18332.2,2.4,2718.6,37.7,22604.3,774.2
46041,5260.9,2861.8,,2048.2,3.9,3804.9,1937.7
46043,4512.7,6137.7,4.7,3453.7,987,22545.7,286.5
46045,14457.4,20460.3,1.6,3161.5,35.3,46175.8,5685.8
46047,2151.7,9018.8,,2160.4,,2339.1,338.5
46049,11547.8,16923.3,1.9,2075.6,41.7,49603.3,2264.8
46051,14739.3,19387.4,3.1,3052.7,50.2,26541.1,384.1
46053,5635.3,17842.5,1.8,1133.8,383.1,30032,2804.4
46055,5136.7,5474.3,0.3,2425.9,41.5,14319.5,3160.1
46057,8885.6,21814.4,2.7,3205.9,43.3,25223.6,671.8
46059,16840.8,7754.4,3,2699.2,414.9,63385.5,418.9
46061,2845.8,11978.8,6.6,5442.4,458.2,39273.7,890.8
46063,1396.2,1185.4,,1371,,1386.1,101.7
46065,12630.4,1988.9,0.5,1634.4,73.4,18158,125.8
46067,7352.3,13229.4,10.9,6961,2281.9,50175,622
46069,11291.5,2337.1,0.5,1310.5,72.9,17886.6,121.9
46071,2089.5,2016.5,,1158.3,3.4,4185,609.7
46073,3939.5,3803.3,1.3,957.6,172.1,26381.6,202.9
46075,12959.4,5472.8,0.1,1239.8,17.2,8677.8,5691.5
46077,5339.1,18689.9,13.5,9704.1,933.6,78200.6,1486.5
46079,2641.6,16779,10,7091.3,687.9,57467.9,1238.3
46081,51.6,29.6,,74.2,,221.2,1.6
46083,4512.5,11917.9,9.7,5808.1,2019.4,44172.9,522.9
46085,19835.8,12516.1,0.4,2180.1,80.9,20170.5,15687.8
46087,2865.7,18810.6,10,7770.2,692.8,58820.3,1381.8
46089,9355.1,10410.6,0.5,1617.5,11.1,17289.4,3119.7
46091,33668.8,19631.9,2.4,3071.8,38.7,21631.7,433.4
46093,3953.1,3077.5,0.1,1806,23,7126.4,1608.9
46095,8345.7,2942.1,0.2,872.9,45.1,5447.1,2740.7
46097,4447.5,10766.7,6.1,5632.8,423.7,36702.5,807.2
46099,2592.6,25518.8,12.8,10135.6,890.7,75360,1814.8
46101,2119.6,16761.7,9.1,6937.5,626.9,52996.3,1206.4
46103,3018.3,2519.9,0.2,1427.2,29.7,7914.6,2200
46105,7534.9,4680.1,,3018.1,4.3,6483.9,2444.2
46107,12747.3,13181.9,0.7,2328.5,18.3,26591.1,9525.9
46109,26325.5,21508.8,4.8,3860.5,83.4,40564.4,421.2
46111,6545.5,10051.4,4.1,6143.9,282.7,26083.8,789.2
46113,2927.3,10058.1,0.1,1505.1,12,5886.2,2469.4
46115,24211.8,56133.4,5.8,4631.6,128.9,143073.1,1287.4
46117,4762.2,4265.6,,1581.5,5,9284.8,5353.4
46119,26802.6,3880.8,1,3315.4,141.9,39186.3,212.2
46121,4474.8,3055.3,0.1,648.1,18.6,4438.1,968.3
46123,13270.7,26369.8,1.8,2071.7,369.9,41234,8714.5
46125,5101.7,12487.4,10,6167.5,2092.7,45848.3,562.4
46127,3535.8,9672,8,4693.5,1667.4,36361.6,424.3
46129,8306.3,8943.8,0.5,1797.2,18.6,16536,4772.5
46135,3856.7,7759.1,6.6,3876.7,1381.5,30130.4,357.6
46137,5335.1,2424.2,,1668.8,2.4,6293.5,1466.9
47001,1215.9,129.2,,20.7,,280.1,15.2
47003,5015.7,7709.3,15.2,113.1,107,5661.9,769.1
47005,214,2392.2,8.2,12,89.2,2805.1,471
47007,5031.5,1406.6,0.1,20,30.9,1062.2,319.9
47009,2501.5,2312.7,1.9,51,31,2462.8,139.4
47011,3271.5,2361,0.7,63,12,1513.4,40.3
47013,894.2,393.9,,16.5,,230.7,5.9
47015,2543.9,4913.8,11.6,58.2,81.4,4152.8,528
47017,1064,20646,35,1200.7,378.9,18751.7,4025.6
47019,943.5,679,,18.3,,304.7,12.1
47021,268,773.1,0.6,17.2,13.7,604.1,373.5
47023,250.9,2324.1,10.2,168.5,110,4293.3,556.3
47025,4188,965.5,,74.8,,983.8,19.4
47027,791.6,634.4,0.9,16.1,6.1,360.3,66.8
47029,1415,1261.2,1.3,28.2,20.6,1427.8,63.5
47031,8737.1,12151.7,1.6,68.6,648.1,9896.8,2110.4
47033,1816.7,3716.8,21.4,8472.5,232.2,53399,4253.8
47035,4283.6,1159.1,0.1,16.9,23.4,627.5,175.7
47037,1215.9,641.9,1.4,25,9.7,545.6,72.2
47039,167.1,2191.4,5.3,13.2,57.4,1846.4,388.4
47041,1853.9,1744.2,5.5,38.6,38.9,1958.7,215.5
47043,718.2,507,0.3,43.7,6.3,330.8,228.7
47045,3398.8,7946,23.7,377,483.3,86398.2,4643.3
47047,1691.7,10041.2,39.5,5174.8,427.8,41404.7,4125.4
47049,4711.9,775.7,0.1,16.9,21.6,400.7,106.1
47051,8358.7,13932.5,1.6,73.8,648.1,13509.6,2455.2
47053,3521.4,42161.4,124.1,3448.3,1344.4,60954,9466.8
47055,6311.2,9530.1,13.9,372.2,97.2,6128.4,1019.5
47057,2794.3,681.9,,51.1,,891.8,20.1
47059,5737.4,3546.4,1.6,110.2,25.8,2896.2,88.1
47061,2294.2,1332.7,0.2,11.5,61.7,1084.2,212.7
47063,1525,1250,0.6,30.5,10.3,1050.4,22.1
47065,1991.7,715.5,0.5,36,7.7,927.6,24.3
47067,1990,92,,34.3,,416.2,4.8
47069,708.1,5088.4,19.2,1738.3,207.8,15871.1,1727.6
47071,716.2,6760.7,28.2,175.7,305.5,10353.9,1464.9
47073,4281.3,713.5,0.2,75,3.5,1112.5,37.2
47075,2777.7,7657.2,36.1,12713.5,391.1,81472.3,6756.2
47077,517.7,7375.6,20.3,314.8,220,8549.4,1515.5
47079,1063.8,22401.9,41.8,121,452.2,15159.7,3963.3
47081,638.2,1715.4,1.2,41.7,29.5,1219.4,803.7
47083,244.9,241.3,,14.9,,43.8,85.4
47085,596.9,4524.3,2.5,48.5,60,2583.9,1996.4
47087,961.8,238.5,1.2,18.3,8.5,415.1,44.4
47089,2901.2,1876.3,0.9,55.5,15.5,1582.3,95.6
47091,1271,687.3,,24.1,,360.5,6.3
47093,2661,817.2,0.5,47.6,8.5,1009.5,30.3
47095,1053.5,5681.1,10.1,26.8,205.4,34721.4,2046.7
47097,3061.3,6634,12.6,493.4,257.8,65847.4,3765.6
47099,1294.2,7818,5.8,273,142.2,6019.5,3917.9
47101,176.9,219.2,0.2,11.2,5,197.9,111.3
47103,6242.9,12658.6,24.3,1001.3,170.2,12506.9,1866
47105,2256.9,1773.9,1,44.7,17.2,1619.9,42.4
47107,3531.8,3443.8,2,72,32.7,2704.9,80.4
47109,618.7,6344.1,26,124.8,281.1,9313.8,1376.9
47111,1927.7,1477.7,3.5,39.7,24.3,1351.8,208.3
47113,1431.2,11209.6,32.7,4253.6,354.4,34301.5,3822.9
47115,2974.5,2009.8,0.3,15.8,123.4,1932.6,368.1
47117,3617.6,4935.8,4,83.2,28,1833.4,400.3
47119,5205.1,6903.6,15.6,220.2,109.4,6127.8,787.4
47121,1617,1108,0.5,31.2,8.6,954,19.7
47123,3025,2857,2.5,61.9,41.3,2903.6,76.5
47125,824.1,10431.7,7.6,132.3,184.3,7690.2,5021.3
47127,1246.8,1113.1,1.3,26,9,501,96.6
47129,2998.7,510.6,,10.8,2.5,161.3,68.2
47131,4524.2,20856.3,20.7,812.3,422.9,64030.4,4423.5
47133,6402.7,1123,,23.1,15.4,542.1,129.4
47135,292.8,1758,1,21.7,23.2,1000.2,773.9
47137,1779.8,81.2,,5.6,6.3,107.7,23.5
47139,1008.5,2090.9,3.8,24.4,61.9,3432.3,93.4
47141,6456.5,787.3,,22.2,4.4,314.1,88
47143,1690.1,1084.2,1.5,32.8,24.1,1713.8,184.8
47145,1725.7,255.7,,30.2,,400.6,10.1
47147,1448.6,16364.1,14.3,106.5,347.5,13968.1,8155.8
47149,4290,4630,10.4,420.8,72.9,5110,690.4
47151,1036.8,221,,3.9,,53.9,20.2
47153,1484,790.6,0.1,7.3,21.6,456.1,106.1
47155,2764.6,127.2,0.1,46.8,1.9,745.9,33.2
47157,3093.1,1822.1,8.3,763.5,169.2,35919.6,1902.6
47159,3035.2,1928,2.7,62.3,19,1082.3,194.9
47161,254.2,2126.1,0.8,21.3,19,935.8,879.9
47163,3004,1518.5,,56.6,,977.9,21.6
47165,3322.7,6074.1,15.9,80.7,111.8,5923.9,711.1
47167,2738,2177.5,10.8,404.5,221.5,66855,3537.5
47169,803.2,724.2,0.9,17.5,6.1,379.2,75.3
47171,4.5,24.1,,0.4,,55.8,11.6
47173,1046.3,89.1,,18.5,,230.6,4.5
47175,2187.8,209.3,,7.3,3.9,104.4,24.4
47177,9478.7,4057.6,0.5,42.3,209.9,3581,691.8
47179,3951.9,4913,0.1,83.6,0.9,1418.4,82.9
47181,602.9,1180.6,1.3,100,31.6,1310.7,703.6
47183,2166.8,42201.4,88,138.8,953.3,31120.2,7566.6
47185,7360.7,2333.4,0.1,30.4,43.2,1031,285.2
47187,3906.6,3589.3,7.6,84.1,53.5,2909.8,389.3
47189,4256.7,865,1.6,82.8,10.9,619.5,111.6
48001,7819.2,852.9,1,1154.9,6.6,1750.1,436.1
48003,897.9,756.9,,235.9,,7438,901.7
48005,3742.1,2.3,,167.1,,945.1,15.7
48007,221.2,310.6,,30.3,,71.3,34.7
48009,7549.7,202.2,,292.7,,282.1,340.5
48011,4820.5,6351.6,1.7,2164.7,,2851.8,446.2
48013,2408.1,3096.7,,312.3,,2761.5,28
48015,17886.9,2491.9,0.2,938.4,1.1,4942,453.7
48017,2476.5,12673.9,3.6,803.9,,25011.5,4614.5
48019,3295.9,51.2,,90.1,,1129.7,198
48021,19838.6,2022.3,,1046.1,,2411.2,124.7
48023,2249.3,286,,167.2,,2986,632.8
48025,32381.9,22240.1,0.5,1714.1,3.1,8804.1,879.7
48027,7923.9,26186.6,1,841.5,4.7,6637.1,1180
48029,24520.5,11257.7,,1295.7,0.3,2522.9,176.9
48031,3239.1,11.2,,89.9,,993.8,184.1
48033,506.5,784.4,,1161.6,,5122.6,587.3
48035,12255.6,1323.1,,582.3,,1424.4,203.3
48037,5607.4,1776.3,2.9,819.2,19.8,3106.6,537.2
48039,13405.7,9238.3,3.6,1139.3,24.1,4567.5,163.5
48041,15922.3,3050.1,0.6,709.3,2.6,4829.1,872.4
48043,11208.3,,,576.3,,5948.2,
48045,2154.6,3325.1,1,1774.7,,18984.7,1522.6
48047,1700.4,1106.1,,285.7,,1948.6,32.8
48049,5537.7,546.7,,278.9,,788,543.2
48051,17431.2,4370.5,1.3,913.6,8.7,11384.5,1208.8
48053,4590.3,54.6,,123.7,,1624.5,289.4
48055,14886.1,6118.8,,785.3,,3711.6,331.2
48057,6629,25307.9,3.9,661.2,25.8,6855.9,388.9
48059,6177.9,280.5,,259.4,,367.5,332.2
48061,1395.2,29774.2,,1180.4,,35553.5,1813.2
48063,1182,152.4,,177.8,,213.5,88
48065,10776.7,23744.8,15,2266.1,,12864.8,1292.4
48067,2078.7,4.3,,307.6,,66.8,18.7
48069,10424.9,40870.2,2.6,2816.5,,49439.9,4016.9
48071,4874,6366.2,1.8,436.2,11.8,1598.7,8.9
48073,5412.1,15,,800.6,,242.8,75.8
48075,507.6,1159.1,,594,,16423.6,1283.1
48077,7697.1,264.4,,297.9,,804.3,729.2
48079,1647.8,9093,6,397.3,,41281.1,7191.6
48081,4844,122.6,,135.4,,2128.2,303.5
48083,387,478.2,,215.2,,2554.7,488.9
48085,4424,13500.1,1.3,519.3,6.3,3996.2,758.3
48087,728.1,921.5,,876.4,,8394.4,898.4
48089,25894.3,4632.5,1.2,1353.7,7.9,16226.6,836.1
48091,12885.1,1008.1,,677.7,,522.2,14
48093,5286.3,2461.5,,528.6,,4039.4,2194
48095,5317.9,644.2,,171.4,,4449.1,502.5
48097,8174.4,5144.2,0.5,558.6,2.4,1712.1,194.7
48099,12132,5303.2,,691.3,,2129.5,376.4
48101,757.3,749.1,,1134.4,,1857.2,401.6
48103,2675.7,,,137.6,,1429.1,
48105,19567.6,,,542,,5555.1,1063.6
48107,1354.2,2703.1,3.6,197.7,,78139.9,13223.2
48109,9332.8,,,477.1,,5171,28.6
48111,9327.7,66666.7,1.6,5895.1,,3755.1,1227.1
48113,1699.2,1668.7,3.9,101,18.5,3353.5,323.5
48115,1924.9,11362.5,4.5,480.6,,38725.9,6727.7
48117,16511.8,36722.9,7.2,3528.2,,29807.3,2824.3
48119,1721.9,3121.3,4.8,122.7,22.8,3650.7,192.7
48121,6203.4,7123.2,0.5,545.2,2.2,1828.3,347.9
48123,37028.4,3435,,1954.7,0.3,2559.1,111.1
48125,806.4,1005.9,,1157.8,,10711.1,968
48127,2268.4,484.4,,384.2,,4063.1,44.6
48129,758.8,1028.4,0.3,1451.5,,6020.2,687.9
48131,3432,6465.2,,525,,3078.5,18.3
48133,4510.4,279.5,,198.1,,1497.8,520.9
48135,2774.4,,,142.6,,1872.9,0.1
48137,11121,,,302.1,,3451.5,650.6
48139,6835.2,12843.2,3.2,602.3,15.4,18534.6,6403.9
48141,1030.9,1026.5,,159.3,,12914,429.6
48143,5756.9,2365.1,,625.9,,1451,597.6
48145,5794,21135.9,6.2,541.9,29.5,9911.7,1551.9
48147,6182.3,8219.8,6.8,505.7,32.3,5942.9,383.2
48149,23682.4,4583,0.1,1254.4,0.8,1791.6,81.8
48151,519.5,645.5,,162.8,,8951,1118.5
48153,6183.1,10285.8,12.9,1397.2,,105065.9,6951.2
48155,608.3,8042.3,,606.9,,19916,1487.2
48157,9959.9,37242.9,3.3,890.3,22.3,14449.4,892.1
48159,3449.4,129.2,0.1,508.3,0.8,184.9,34.8
48161,23258.2,22.5,,1040,,5841.8,100.2
48163,2838.8,4029.5,,347.2,,3784.7,950
48165,3464.7,11552.2,3,502.7,,73386,12501
48167,2952.7,635.8,0.3,253.4,2.2,331.8,3
48169,637.6,1963.3,,1133.7,,21417.1,1583.2
48171,5578.3,955.9,,174.5,,2165.3,347.6
48173,1102.4,9111.1,,389.8,,19528.6,3334.3
48175,35214.3,2764.1,,1856.1,,1835.8,102
48177,43416.9,3157.9,,2291.6,,3962,114.7
48179,5780.4,10613.7,4.7,2137.4,,5095,665.4
48181,6519.4,10578.8,1.2,614.6,5.5,2606.9,300.1
48183,695.2,9.8,,103,,33.2,11.3
48185,22455.3,502.4,,1005,,5544.1,114.5
48187,16872.6,21749.9,,894.8,,4247.6,292.2
48189,4091.5,18164.9,2.2,1176.9,,149212.1,9912.1
48191,527.7,1021.4,,670.3,,26595.4,1849.2
48193,9629,2065.7,,499.7,,1588.8,297.5
48195,13957.5,33852.5,13.2,3018.8,,13036.5,1419.6
48197,626.7,1312,,480.9,,5329,684.5
48199,2864.1,492.2,,122,,784.6,15.7
48201,6824.1,10465.3,0.7,651.2,4.4,997.6,13.1
48203,3866,3.2,,571.9,,50.3,31.1
48205,6611.3,50973.2,2.3,5622.5,,5628,1282.7
48207,1970.6,598.5,,145.5,,28768.8,3377.5
48209,20108.5,3109.7,,1059.9,,1862.4,154.4
48211,1168.7,536.3,,2553.6,,207,63.9
48213,7488.4,7.3,,1107,,172.9,69.1
48215,2321.4,37148.1,,1280.8,,52477.3,1871.9
48217,7547.7,29639.5,0.3,1207.6,1.2,12914.4,4375
48219,1441.8,9130.3,4.2,368,,74958.6,12791.1
48221,2127.9,65.6,,81.4,,751.8,486.8
48223,8638.9,1156.5,0.5,1275.1,3.4,947.9,212.5
48225,12657.4,567.8,,1864.4,,1937.1,569
48227,1080,5965.2,,292.8,,8998.4,1516.8
48229,12791.2,308.3,,672.8,,7970.6,210.5
48231,4878.5,5131.6,5.1,399.4,24.4,5216.1,645.7
48233,4728.2,10228.2,3.4,2307.9,,4361.3,488.7
48235,6329.9,140.5,,178.7,,2339.9,384.5
48237,7383.7,32.7,,251.6,,93.3,402.6
48239,10225.4,84011.7,6.2,1236.4,41.6,13565,645.1
48241,3059.2,18.9,,137,,812,19.9
48243,8383.3,,,431,,4443.6,
48245,8400.1,3979.3,0.7,733.7,4.8,1573.6,4.6
48247,2824.6,365.7,,490.2,,1958.5,
48249,2952.7,24840,,270.1,,9375.7,275.2
48251,5492.7,4674.1,0.3,420.8,1.6,1471.8,313.2
48253,863.4,763.3,1,137.8,,12267.9,1453
48255,25144.2,8282.9,,1328.7,,2150.1,155.1
48257,6145.4,1961.3,1,331.2,4.7,1677,240.2
48259,2962,113.4,,83.2,,993.3,171.4
48261,2244.5,,,392.2,,1527,
48263,652.9,895.6,,1356.2,,1667.2,415
48265,5266.1,28,,143.2,,1678.4,302.1
48267,6622.9,5.5,,183.4,,2138.5,458.1
48269,549.1,1.4,,1391.3,,1274.6,386.3
48271,6418.2,243.3,,185.2,,2532.8,400.1
48273,1079.9,17500.7,,10.4,,2250.4,1040.9
48275,2545.1,239.8,,205.1,,20967.9,2687.5
48277,6140.8,5958.5,13.2,380.4,62.6,9982.5,556.6
48279,2655.4,36144,3.3,2537.7,,74282.9,13084.8
48281,3935.1,155.2,,108.3,,1647.3,306.1
48283,2116.9,692.3,,352,,2221.6,34
48285,28465.1,2333.1,0.2,1503.6,1.6,2627.2,86.2
48287,16994.2,839.7,,893.9,0.3,898.6,22.6
48289,24034.6,191.1,,1074.8,,5997.1,76.5
48291,5012.3,43893.8,4.9,642.3,32.8,3787.3,27.1
48293,8339.1,3484.4,,435.6,,3302.1,1018.2
48295,3775.8,5077.7,1,2302.9,,2175.5,443.1
48297,1957.9,4807.6,,289.6,,3076.3,57.7
48299,5444.1,4.3,,139.1,,1937.3,298.9
48301,2987.4,,,153.6,,1574.4,
48303,1461.9,9316.9,3.9,413.4,,92997.1,16055.8
48305,1140.6,1476.3,16.6,166.6,,89698.7,14793.4
48307,5770.1,821.1,,157.2,,4697.3,478.7
48309,8158.4,24550.9,2.9,849.2,13.8,8415.5,1666.1
48311,2450.6,625.7,,416.2,,1769.3,
48313,13377.3,431.3,,599.3,,3445.9,182.7
48315,1091.6,12.2,,161.6,,8.7,9.5
48317,1969.4,9294.6,,390.8,,10937.2,2059.5
48319,5516.7,129.3,,148.6,,2173.9,340.9
48321,14219.5,20526.9,9.6,1145.5,63.9,12800.2,584.3
48323,1991.1,517.3,,343.1,,3469.9,
48325,51368.5,24732.5,0.5,2706.8,3.3,5498.3,385.1
48327,5347.1,12.7,,150.5,,1669.3,361.3
48329,1094.2,1943.6,,219,,9720.6,1492.4
48331,9314.7,19778.2,1,865.4,4.7,8409.6,2299.3
48333,5343.3,378.6,,224.7,,477.2,650
48335,551,352.6,,168.2,,11842.8,1464.9
48337,4632,295.5,,211.6,,601.9,522
48339,8479.3,,,379.2,,2087.8,26.4
48341,10401.3,48116.3,9.2,3945.8,,9085.6,1231.2
48343,1783,,,263.7,,16.1,14.6
48345,626.8,254.9,,1140.1,,9526.6,857.5
48347,9244.3,10.8,,1367.4,,89,79
48349,8850.8,8313.6,1.6,688,7.5,10775.8,3689.5
48351,1469.1,3.2,,65.7,,424.3,6.7
48353,258.2,226.6,,145.6,,20557.1,2410.1
48355,5604.9,76880.4,,342.3,,7303.2,3283.6
48357,14074.1,24223.6,18.7,2267.4,,15281,1338.8
48359,4525.5,3831,,4116.8,,1403.6,390.8
48361,1452,,,124.9,,53.5,0.3
48363,6098.8,69.2,,215.2,,476.7,631
48365,3630.3,8.1,,537.1,,68.9,37.1
48367,4579.9,64.1,,159.5,,405.3,499.7
48369,8165.9,32863.4,1.2,2360.1,,52880.5,4100.7
48371,16562.8,106,,845.3,,12994.2,155
48373,4410.5,103.6,,197.5,,1095.1,31.1
48375,1803.4,2190.2,,2263.2,,959.4,162.7
48377,8849.8,11.8,,455.2,,4674.8,0.4
48379,2312.4,9.4,,340.9,,121.2,21.7
48381,6607.6,10557.4,1,1637.3,,3919.4,713.3
48383,6568,499.3,,185.1,,9979.5,1023.4
48385,3707.1,0.7,,103.1,,1105,228.1
48387,12810.9,1306.9,2.1,1884.9,14.1,3095.2,846.4
48389,5611.7,285.7,,283.5,,3703.5,131.5
48391,6569.5,16494.5,1.2,874.3,8.3,2954.7,1160.9
48393,1429,2086.6,2,2469.2,,2114,125.1
48395,22865,3517,1.8,1017.4,8.3,7399.1,1646.9
48397,798.4,3065,0.9,130.7,4.5,1445.8,285.8
48399,534.9,584.2,,158.3,,9233.1,1211.2
48401,4878.7,8.7,,721.1,,237.3,52
48403,1032.1,,,46.2,,249.9,2.5
48405,1868.5,2.2,,83.6,,569.6,7.8
48407,2977.3,7.8,,133.2,,750.1,11.2
48409,4638.5,48475.2,,289,,6447.7,2947.8
48411,7588.7,136.8,,189.5,,4506.7,997.5
48413,8000,531.2,,239.9,,6761.5,815.1
48415,418.6,485.2,,160.8,,29366.9,3360.3
48417,8326.3,160.6,,309.5,,299.8,393.3
48419,3690.1,,,545.9,,374.8,36.3
48421,12727.4,44280.2,6,3448.2,,7787.5,1690
48423,4579.1,50.4,,675.7,,649.8,95.9
48425,942.7,20.4,,33.6,,469.3,125.2
48427,1182.3,5192.7,,147.7,,10558.1,25.1
48429,5866.5,83.4,,212.9,,403.9,306.2
48431,7244.9,64,,199.9,,2170.7,391.7
48433,363.3,152.5,,155,,2735.2,474.1
48435,9816.6,3.5,,268.9,,2933.4,548.5
48437,5544.1,13467.5,4.1,1498.4,,52545.1,3746.6
48439,3489.2,1526.6,,213.9,,802.1,215.9
48441,476,460.3,,164,,6579,872.3
48443,7804.8,,,401.3,,4113.8,
48445,1125.2,5827.3,2.4,263.3,,78412.5,13245.2
48447,7669.4,354.7,,330.4,,477.1,373.3
48449,4219.8,7.9,,624.4,,18.2,33
48451,10246.5,1363.1,,257,,20716.2,1848.3
48453,20884.5,11072.4,,1099.9,,4836.8,422.8
48455,3673.4,,,164.3,,915.3,11.2
48457,1621.5,16,,72.6,,410.1,13.9
48459,4039.8,0.4,,597.3,,113.3,48.4
48461,7813.8,175.5,,215.4,,9952.4,1068.4
48463,10713.8,5615.9,,370.8,,8659.6,884.9
48465,18148.7,,,502.7,,5156.4,988.2
48467,9009.6,19.3,,1325.3,,773.9,259.2
48469,13511.8,52321.9,13.4,1398.5,89.3,9118.2,258.9
48471,9930.1,574.3,,444.5,,2531.5,165.1
48473,13130.2,2932.9,0.6,563.6,2.6,4304.4,659.5
48475,2379.4,,,122.3,,1415.1,24.5
48477,15857.6,1016.9,,835.1,,1911.8,151.3
48479,8913.1,157.4,,1555.9,,6069.3,
48481,11044.1,86349.5,8.3,1079.5,55.2,24669.7,1261
48483,602.5,1391.2,,1086.1,,2656.4,446.8
48485,593.3,1236.2,0.9,554.7,,2719.8,543.3
48487,1638.6,2146.4,3.9,1742.6,,8454.8,1038.7
48489,1559.9,12587.4,,391.4,,33105,2296.6
48491,9507.7,35528.3,,1152.4,,20520,7083
48493,19645.9,13595,0.1,1029.7,0.7,3282,261.6
48495,2868.2,,,146,,1525.4,4
48497,3936.2,751.9,,265.9,,870.9,563.9
48499,3855.7,33.6,,569.5,,210,46.2
48501,1178.1,5134.4,,310.2,,26090.5,4606
48503,5888.6,339.1,,267.4,,309.1,342.5
48505,1571.2,,,263.5,,1092,
48507,3182.8,3510.5,,439.9,,5415.9,65.5
49001,157.5,41.7,,524.6,,696.8,807.2
49003,19793.7,498,,3541.2,,8387.7,370.6
49005,9092.4,270.4,,1855.1,,4147.2,242.9
49007,115.5,35.6,,164.4,,265.4,91.9
49009,9.8,4.6,,51.5,,30.1,54.8
49011,1852.5,117,,416.9,,577.4,47.2
49013,727.2,171.1,,1046.3,,1672.3,670
49015,151.9,177.2,,355.2,,369.8,293.7
49017,137.9,,,167.6,,443.8,372.7
49019,30.9,23.2,,51.1,,133,48.7
49021,471.6,19.3,,798.4,,2451.4,1605.4
49023,2015.3,16,,445,,15321.9,599.6
49025,34.7,,,79.9,,902.8,94.2
49027,4487.9,281.7,,2188.1,,20561.7,2296
49029,1663.2,13.9,,239.9,,465.2,34.6
49031,25.1,6,,126.6,,201.8,241.3
49033,2294.8,,,300.8,,450.5,47
49035,1734.3,34.3,,339.9,,1379.2,36.8
49037,804.9,2826.4,,1068.9,,4228.4,121.5
49039,2121.2,85.5,,948.4,,15973.6,1374.5
49041,1187.7,195.6,,1019.8,,6826,970.6
49043,174.7,21.1,,268.9,,552.5,160.7
49045,2370.5,20,,386.8,,708.6,55.7
49047,724,212,,1146.4,,1891.4,586.1
49049,8045.2,325.2,,2061.1,,19975.7,1743.7
49051,136.7,,,109.9,,137.9,123
